PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
08K4n,3qr1k1/1r1b1ppp/p7/2pP4/4RB2/1P1Q1N2/P1N2PPP/2b3K1 b - - 0 21,d7f5 e4e8 d8e8 d3f5,876,82,95,353,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/wyZcOqqm/black#41,
08K8t,3Q1k1r/p7/1p3p1q/4pB2/4P3/7p/PP6/1K6 b - - 1 40,f8g7 d8e7 g7g8 f5e6,1346,74,87,325,endgame mate mateIn2 short,https://lichess.org/dwni2Jlr/black#79,
08KCI,r4rk1/1p2qbp1/p1p1pn1p/8/3N4/3B2Q1/PPP2PPP/R3R1K1 b - - 7 19,a8d8 d4f5 e6f5 e1e7,1557,77,83,305,crushing middlegame short,https://lichess.org/wXNZHHDc/black#37,Sicilian_Defense Sicilian_Defense_Kan_Variation
08KEh,4Q1k1/r1qb1pp1/p1n4p/1p6/8/B1PB1N2/5PPP/3RR1K1 b - - 0 20,d7e8 e1e8,688,103,92,301,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aqTlg70B/black#39,
08KMj,4rr1k/4b2n/2qp3Q/1pp5/p6P/5NR1/PPP3P1/5RK1 b - - 2 29,f8g8 f3e5 g8g3 e5c6,2294,86,86,262,crushing middlegame short,https://lichess.org/yDOqfjLI/black#57,
08KQW,2r2k1r/2qpn1pp/2n1pp2/p7/1pN1P3/4P3/PPPQ2PP/1K1R1B1R w - - 0 19,d2d7 c8d8 d7d8 c6d8,1759,75,91,1937,advantage master middlegame short,https://lichess.org/erId8cxQ#36,Sicilian_Defense Sicilian_Defense_Kveinis_Variation
08KQy,5rk1/2Qp2p1/1p5p/3q4/P4p2/8/2P1r1PP/R5RK w - - 0 29,c7b6 f4f3 b6b3 d5b3 c2b3 f3f2 g1f1 f8e8,2414,86,84,338,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/hwvVqYWv#56,
08KSb,r1b1k2r/pp3ppp/2n5/4p1B1/2BqN1n1/3P3N/P1P3PP/R2Q1K1R w kq - 0 12,d1f3 d4a1 f1e2 c6d4 e2d2 d4f3,1944,77,81,69,crushing fork hangingPiece long middlegame,https://lichess.org/BLLLSKsB#22,Vienna_Game Vienna_Game_Anderssen_Defense
08KbC,1r1r2k1/pb3pp1/7p/2p5/2N5/1P2QP1P/P1q3P1/R3R1K1 w - - 0 24,e3c5 d8d2 c4d2 c2c5,1858,76,83,83,crushing middlegame short,https://lichess.org/1mNlKBV2#46,
08Ke0,1r3k2/ppQ2p2/5qn1/8/3p4/4r3/PPP5/2K3RR b - - 0 31,f6f4 h1h8 g6h8 c7f4,2081,76,84,602,crushing deflection middlegame short,https://lichess.org/3aA8PQcw/black#61,
08KgA,8/7R/p2kp3/r2p3p/5P2/P3K3/1P6/8 w - - 0 39,h7h5 d5d4 e3d4 a5h5,1172,80,86,252,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/ZEvUqo2U#76,
08Ki8,1r5k/pp2Q2p/3p1p1B/2p5/2P5/5n1P/PP4PK/R4q2 w - - 7 31,g2f3 f1f2 h2h1 f2f3,1827,76,83,638,crushing endgame short,https://lichess.org/OZDSb76O#60,
08Knx,r4Bk1/pbp2ppp/1p3n2/4N1q1/P1BP4/4P1PP/2Q2P2/R4nK1 b - - 0 19,f1e3 c4f7 g8h8 c2c7,2244,96,87,25,crushing discoveredAttack middlegame short,https://lichess.org/94TTilBm/black#37,English_Defense English_Defense_Other_variations
08L04,8/8/1pkp2p1/2n1p2p/K1P1P2P/P5P1/1P3B2/8 w - - 1 33,a4b4 c5d3 b4b3 d3f2,911,97,95,284,crushing endgame fork short,https://lichess.org/J2BlkXYn#64,
08LBX,6k1/6p1/R5K1/8/p1r1p3/8/5P1P/8 b - - 11 40,c4d4 a6a8 d4d8 a8d8,400,109,95,430,endgame mate mateIn2 rookEndgame short,https://lichess.org/3wJ0P7zi/black#79,
08LEO,r1bq1rk1/pp3p1n/3b1P1Q/2p1p3/2BpP3/3P4/PPP2PP1/R1B1K2R b KQ - 0 15,d8f6 h6h7,944,81,100,62,opening,https://lichess.org/yFFKJl3B/black#29,Van_Geet_Opening Van_Geet_Opening_Other_variations
08LFC,6r1/4bk2/p6p/qp1pQ2P/4b3/2P4B/P1P5/1K1R4 b - - 1 26,e7f6 e5e6 f7g7 d1g1 f6g5 e6e5 g7h7 g1f1,1899,185,3,8,crushing defensiveMove exposedKing middlegame veryLong,https://lichess.org/weSHQIKb/black#51,
08LPF,4r1k1/r4p1p/pp3Q1B/2p5/3p2P1/1B1P1bqP/PPP4b/4RR1K w - - 0 26,f1f3 e8e1 f3f1 e1f1,1625,87,80,60,advantage hangingPiece kingsideAttack middlegame short,https://lichess.org/L9GHHVFe#50,
08LWd,r6r/p3kp1p/b1p1p3/3NP1Q1/P2P4/3q4/2p2PPP/2R3K1 b - - 0 20,e7d7 g5e7 d7c8 e7c7,983,88,94,1256,mate mateIn2 middlegame short,https://lichess.org/PsPDWSze/black#39,
08LXR,8/8/R5k1/5p2/4pP2/5rP1/6K1/8 b - - 9 60,g6h5 a6f6 f3c3 f6f5,2038,76,84,220,crushing endgame rookEndgame short,https://lichess.org/KunYup0c/black#119,
08LZy,2k3r1/pp1r1p1p/1qp1p1b1/2P1Q1B1/3P4/bP5P/P3KPP1/R2R4 b - - 0 21,b6b4 g5f4 c8d8 e5b8 d8e7 b8g8,1829,76,95,13213,advantage long middlegame quietMove skewer,https://lichess.org/4jVADe3G/black#41,
08Lcw,4b3/1pb3p1/p1p1p2p/2PpP1k1/PP1Pp3/4P3/4B1PP/4B1K1 b - - 5 25,e8h5 h2h4 g5g6 g2g4 h5g4 e2g4,1359,74,95,14470,bishopEndgame crushing endgame long trappedPiece,https://lichess.org/bMzPykVd/black#49,
08LhU,4k3/5pr1/2n4p/2PpPRb1/6Pp/B2Q3P/8/1B2q1K1 w - - 2 31,f5f1 g5e3 g1h1 e1g3 d3e3 g3e3,1610,74,86,407,crushing long middlegame,https://lichess.org/ig2SBiR7#60,
08LpV,4N3/4R3/p5kp/3p1b2/8/1P4P1/1PPq3P/1K3R2 w - - 3 34,f1e1 f5c2 b1a1 d2a5,1810,75,94,2114,endgame mate mateIn2 short,https://lichess.org/VthjweS0#66,
08Ltb,4r2r/pppk2pp/2qpnp2/4PQ2/2N5/8/PP3PPP/3R1RK1 w - - 5 20,e5f6 c6c4 f6g7 h8g8,2000,75,85,497,advantage middlegame short,https://lichess.org/oJuJ3jgK#38,
08Lvx,2R5/6pk/pp6/1b2PP2/6P1/4bBBp/1r5P/4K3 b - - 0 38,e3c5 g4g5 g7g6 c8c7,2288,91,48,35,crushing endgame quietMove short,https://lichess.org/Kk6e0Eup/black#75,
08M4J,8/1r4k1/4p1p1/4P2p/7P/5qP1/QPP5/1K5R w - - 0 37,h1d1 f3d1,627,101,76,106,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/MatKTnlG#72,
08M8E,2r2nk1/pb1rq2p/1p2pnpQ/4B1N1/3P3R/3B4/P4PPP/4R1K1 w - - 6 25,d3g6 f8g6 e5f6 e7f6,1464,74,93,1322,advantage middlegame short,https://lichess.org/ZjY2VucZ#48,
08MEk,r2qk1nr/3nbpp1/b1p1p3/p1P5/Np1PPB1p/3B1N1P/P2Q1PP1/R3K2R w KQkq - 2 14,f4g5 e7g5 f3g5 a6d3 g5f7 e8f7,1931,75,93,1189,advantage long middlegame,https://lichess.org/dktWhjRW#26,French_Defense French_Defense_Steiner_Variation
08MFn,3q1r2/1p1N1p2/1n4pk/p6p/Pn2P1bP/1Pr5/3QBP2/3K2RR b - - 3 22,h6h7 d7f8 d8f8 d2c3,1862,78,86,353,advantage middlegame short,https://lichess.org/cVC04CV4/black#43,
08MKT,2k1r3/2p5/p2b1p2/B2p1bpp/3Pr3/5N1P/PP3PP1/2R1RK2 w - - 0 22,f3d2 e4e1 c1e1 f5d3,1206,74,95,17028,crushing middlegame short,https://lichess.org/DlEhd3YA#42,
08MMl,8/8/p7/Pr4k1/1P1K1p2/1R6/8/8 w - - 0 41,d4c4 g5g4 c4d3 f4f3,1689,85,75,32,crushing endgame rookEndgame short,https://lichess.org/Bahd3mSD#80,
08MRH,r5k1/ppq4p/3b2pB/n2P1p2/2p1r3/2Q2N2/PP3PPP/R4RK1 w - - 0 20,f3g5 d6h2 g1h1 e4h4 g2g3 h2g3,2049,79,90,985,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/Rz6S98Ks#38,
08MRO,6r1/ppqb3k/5Bp1/3n3p/4r2P/1P1Q2P1/P4P2/1B2R1K1 w - - 0 30,e1e4 c7c1 d3f1 c1f1,1868,106,3,15,advantage middlegame short,https://lichess.org/lW3PGkY6#58,
08MVi,r1b1R3/k2p4/pp1N3Q/q1pn4/2P5/5P2/6P1/1B4K1 b - - 1 32,a5a1 d6c8 a8c8 e8c8,960,78,100,766,crushing middlegame short,https://lichess.org/XQjoOixR/black#63,
08MeH,1r4k1/5pp1/4P2p/3R1p2/3Q3P/6PK/2q5/8 b - - 2 31,b8b2 e6f7 g8h7 d4b2 c2b2 f7f8q,2609,88,93,528,advancedPawn crushing endgame long promotion,https://lichess.org/s53NVmkL/black#61,
08MhL,q1rr2k1/1b4pp/p3pn2/8/pbP3N1/7P/PB3QP1/1B2RR1K b - - 3 26,b4e1 g4f6 g8h8 f1e1,1972,75,86,708,advantage intermezzo master middlegame short,https://lichess.org/x19aWFeZ/black#51,
08MjH,3r2k1/p2R2p1/1p2p1rp/3b1pq1/P1BQ1P2/1P4P1/7P/5RK1 b - - 0 26,g5f6 d4f6 g6f6 d7d8,1598,109,69,18,capturingDefender crushing kingsideAttack middlegame short,https://lichess.org/QMxAWZZk/black#51,
08MxU,3r3r/ppq1b1pp/2b2n2/5Qk1/3R4/3B4/PPP2PPP/2KR4 b - - 1 17,g5h6 d4h4 f6h5 f5h5,1460,105,64,40,master mate mateIn2 middlegame short,https://lichess.org/zJ4bH0ZM/black#33,French_Defense French_Defense_Rubinstein_Variation
08My2,r1b2r1k/p5pp/8/8/NP6/PB3QPq/2P2P1P/R3R1K1 b - - 0 23,f8f3 e1e8 f3f8 e8f8,743,123,82,25,backRankMate mate mateIn2 middlegame short,https://lichess.org/IXMdBl29/black#45,
08N44,4r2k/pp5p/1bp3pB/2n1p1N1/2b1P3/P4P2/1P3KPP/R6R w - - 3 21,a1d1 c5e4 f2e1 b6f2,1895,75,88,1475,doubleCheck mate mateIn2 middlegame short,https://lichess.org/p0h0gLKc#40,
08N4L,1qr2r1k/p5pR/4Q1p1/8/3b4/1PN1P3/P2K1PP1/2R5 b - - 0 26,h8h7 c1h1 b8h2 h1h2,1375,75,95,20019,mate mateIn2 middlegame short,https://lichess.org/5pi7vynT/black#51,
08N5I,3r4/4kp2/p1B2R1Q/8/8/2P1P3/Pr1q1PP1/R4K2 w - - 6 26,h6f4 d2d1 a1d1 d8d1,1514,77,97,15859,mate mateIn2 middlegame sacrifice short,https://lichess.org/9jPtvTec#50,
08NEp,1R3bk1/7p/r1p1p1pB/4p3/8/p1PP1PP1/3PK2P/8 b - - 4 29,a3a2 b8f8,920,94,93,249,endgame mate mateIn1 oneMove,https://lichess.org/EgfrFks9/black#57,
08NQl,5rk1/N6p/4R1pb/p2pP1q1/P2P4/6Br/4Q1P1/5RK1 b - - 0 32,f8f1 e2f1 g5e3 g3f2,1302,77,81,320,crushing middlegame short,https://lichess.org/7Y6BbRwi/black#63,
08NUC,r3kb1r/ppp1pppp/5n2/6N1/6P1/2N4n/PPP3PP/R1BQ1RqK w kq - 7 13,f1g1 h3f2,999,86,71,157,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/ecbkA6FN#24,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
08NWB,8/rkp5/8/2K3p1/8/7P/8/R7 w - - 0 51,a1a7 b7a7 c5c6 a7b8,929,90,94,831,crushing defensiveMove endgame short,https://lichess.org/CvSBkYBa#100,
08NWX,1r5k/1b5r/2pR4/4p3/8/8/QP2q1PP/3R3K b - - 8 44,c6c5 d6d8 b8d8 d1d8 h8g7 a2g8 g7f6 d8d6 f6f5 g8h7,2224,80,89,1295,crushing exposedKing middlegame veryLong,https://lichess.org/0WbgsJU5/black#87,
08NhA,r3k2r/pp1q1p2/3b1p1p/2pPp3/4N3/8/PPP2PPP/R2Q1RK1 b kq - 1 14,f6f5 e4f6 e8e7 f6d7,722,95,95,1027,crushing fork master middlegame short,https://lichess.org/UWwDtgni/black#27,Pirc_Defense Pirc_Defense_Other_variations
08Nle,2b2k2/8/p3p1p1/1p1p1pPp/3P1P1P/1P1BP3/P2K4/8 b - - 1 34,f8e7 d2c3 e7d6 c3b4 d6c6 b4a5,1804,75,93,413,bishopEndgame crushing endgame long,https://lichess.org/bQrUtfq0/black#67,
08Nmp,Rnk3r1/2pn3p/8/1N2p3/8/4P1rP/5RB1/6K1 b - - 2 26,g3h3 b5a7 c8d8 a7c6,1717,75,90,1612,crushing middlegame short,https://lichess.org/qQHbDl3s/black#51,
08Nqv,5r2/5pk1/p6p/np6/3P1R1q/P1P2Q1P/2B3PK/r7 b - - 1 31,h4e1 f4g4 g7h8 f3f6,1559,75,95,863,mate mateIn2 middlegame short,https://lichess.org/Ov1N7sB8/black#61,
08NyC,r2q2k1/4p2p/n2p2NB/p1p5/Np1b4/3Qn3/PPP3PP/R6K b - - 0 20,d8e8 g6f8 e8f7 h6e3 a8f8 e3d4 c5d4 d3a6,2372,103,85,33,advantage middlegame veryLong,https://lichess.org/LMizcFhM/black#39,
08O2w,r1b2knr/ppNp1ppp/2n1p3/2b5/q3P3/5Q2/PPPB1PPP/R3KB1R w KQ - 2 11,c7a8 c6d4 f3c3 d4c2 e1d1 c2a1,1588,74,96,2760,crushing discoveredAttack fork long opening,https://lichess.org/8ZigJ6pk#20,Sicilian_Defense Sicilian_Defense_Paulsen-Basman_Defense
08O5Q,3r3r/1p6/p1k5/P1p1bB1p/4P2q/8/1PP1Q2P/5RBK b - - 7 29,d8d6 e2c4 e5d4 e4e5,2468,86,80,123,crushing middlegame short,https://lichess.org/dWuzGoWB/black#57,
08O6I,3r2k1/pp3r1p/n1pBRppQ/8/8/1Pq4P/2P2PP1/3R1K2 b - - 3 25,c3c2 d1e1 c2d3 f1g1 d3d6 e6d6,2082,75,92,670,advantage defensiveMove long middlegame quietMove,https://lichess.org/214OPU55/black#49,
08O8x,5rk1/p2p1pbp/2p3p1/qrn1p3/P1Q5/1P2B2P/4NPP1/R4RK1 b - - 0 21,b5b4 c4c5 a5c5 e3c5,1573,76,86,157,advantage middlegame short,https://lichess.org/zRrVK7AK/black#41,
08ODH,5rk1/5pn1/6p1/3P2Q1/3r4/R2p4/P1q2NPP/5RK1 w - - 4 28,f2g4 d4g4 g5g4 c2c5 g1h1 c5a3,1945,76,96,1942,advantage fork long middlegame sacrifice,https://lichess.org/X8WUJ760#54,
08OFg,r2q2k1/2p3p1/p1Qbr2p/1p6/3P4/2P1B2P/P4PP1/1R3RK1 w - - 1 20,c3c4 d6h2 g1h2 e6c6,970,76,100,741,advantage discoveredAttack middlegame short,https://lichess.org/a7NoYBed#38,
08OFm,2k2r2/ppp1p3/4p3/1P2Q3/P1P4p/6p1/6PP/4Rq1K w - - 1 31,e1f1 f8f1,662,110,67,55,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/9UMAGmVb#60,
08OKy,3r4/1p4k1/2n3b1/p2P2N1/2P1p2R/P7/5PP1/6K1 b - - 1 32,c6e5 g5e6 g7f6 e6d8,974,82,95,1912,crushing endgame fork short,https://lichess.org/ICZpOVFn/black#63,
08OPe,r2q1k2/pppb2bQ/1n1p2p1/3P4/2P3P1/2NBr3/PP6/2KR3R b - - 0 21,e3d3 d1f1 d7f5 h7g6 d8f6 f1f5,2751,100,90,350,crushing long middlegame pin,https://lichess.org/14sbIJaG/black#41,
08OYU,r3k2r/1bp1b1pp/1p2pp2/pP1q4/8/2PB4/PB3PPP/RN1QR1K1 w kq - 2 16,d3e4 d5d1 e1d1 b7e4,1209,86,50,55,advantage discoveredAttack middlegame short,https://lichess.org/SNhtYGw1#30,French_Defense French_Defense_Normal_Variation
08OfC,2kr4/pp3Np1/4p1p1/3p3r/4nP2/1PP1BQn1/P5PP/2b2RK1 w - - 0 28,f7d8 c1e3 f3e3 h5h2 e3g3 e4g3 g1h2 g3f1,2313,74,85,116,crushing kingsideAttack middlegame veryLong,https://lichess.org/xuWdRzp8#54,
08Ogh,4r1k1/ppq2ppB/2p5/8/3r4/8/PPP1QPPP/4R1K1 b - - 0 21,g8h7 e2h5 h7g8 e1e8,999,78,90,146,discoveredAttack endgame mate mateIn2 short,https://lichess.org/f4jtXJXO/black#41,
08Ogr,3r1rk1/pp2bp1p/1q4p1/2pb4/8/1PQ2N2/PB1P2PP/R4R1K b - - 4 20,d5f3 c3g7,1216,199,50,36,mate mateIn1 middlegame oneMove,https://lichess.org/VYFyiesr/black#39,
08Ok5,r3kbnr/pp2pppp/6b1/8/2Bn1B2/2N5/PP3PPP/2RR2K1 b kq - 3 14,d4e6 c4b5,1016,77,88,249,mate mateIn1 middlegame oneMove,https://lichess.org/AcJVUuQq/black#27,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation
08Om5,r5k1/P4ppp/6bq/2np4/3N1NnP/6P1/2P2p2/R2Q1RK1 w - - 0 29,g1g2 g4e3 g2f2 e3d1,847,92,95,138,crushing fork middlegame short,https://lichess.org/2phiaMFw#56,
08OnY,r1b1kbr1/pp3p2/3Pp2p/1q3n1Q/2Np1PP1/3P4/PPP3P1/R1B2RK1 b q - 0 16,f5d6 c4d6 f8d6 h5b5,907,84,94,535,advantage middlegame short,https://lichess.org/ug2ZFKc9/black#31,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
08Oqo,8/4k3/2R1P3/2Pp4/4r2p/3K2pP/6P1/8 b - - 0 55,e4e6 c6e6 e7e6 d3d4,1710,74,95,15360,crushing endgame rookEndgame short zugzwang,https://lichess.org/RJVHUZMs/black#109,
08OyC,3rr2k/7p/5p2/p1p2N2/3p2P1/1PP4P/P6K/R4B2 w - - 0 33,c3c4 d4d3 a1d1 d3d2,1196,75,89,414,advancedPawn advantage endgame short,https://lichess.org/ZtS75NdV#64,
08Oyj,r4r2/5p2/2p1pqpk/p1Pp2NP/1p1P1P2/1P2n2Q/P5P1/R4RK1 b - - 2 27,e3f1 h5g6 h6g7 h3h7,1448,74,93,8359,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/asjHxtth/black#53,
08OzC,2k5/R4prp/2p5/1p1n1r2/8/P7/5P1P/4RK2 b - - 3 30,f5g5 e1e8,1027,162,69,23,endgame mate mateIn1 oneMove,https://lichess.org/tgmsYlLq/black#59,
08P4V,5k2/4qp2/3p1b2/2p1pPB1/4P3/3P1BK1/1pP5/7Q b - - 0 39,f6g5 h1h8,624,98,83,274,endgame mate mateIn1 oneMove,https://lichess.org/vwbfOgKr/black#77,
08P8l,6k1/b1p3p1/p6p/Pp2r3/1P3p2/2P2N1P/6P1/3R1K2 b - - 1 28,e5e3 d1d8 g8h7 d8a8 e3c3 a8a7,1767,76,79,927,advantage endgame long trappedPiece,https://lichess.org/0DHkh6XN/black#55,
08P9V,8/7p/3pqk2/PQp5/5p2/5P2/4r1PP/3R3K w - - 0 39,a5a6 e2e1 b5f1 e1f1,726,94,80,92,crushing endgame master short,https://lichess.org/hB8TK4b4#76,
08PBw,5kr1/p6p/4r3/2Pp1p2/3q4/2P1R1P1/P4K1P/RNB5 b - - 0 29,d4c5 c1a3 c5a3 b1a3,876,78,96,1882,advantage master middlegame pin short,https://lichess.org/TJqvTyzs/black#57,
08PJS,r1b3k1/p5b1/3p4/2pP3q/2N1PR2/P2P1K2/7P/1R1Q4 w - - 0 26,f3e3 g7d4 e3d2 h5h2 d1e2 h2f4,1669,76,87,110,advantage fork long middlegame,https://lichess.org/MQAPiLQ7#50,
08PQ5,1n3rk1/1p2bppp/4pn2/3p2B1/q7/1P1P4/P1P2PPP/R2Q1RK1 b - - 0 14,a4g4 d1g4 f6g4 g5e7,1663,78,94,10359,advantage middlegame short,https://lichess.org/sMV9regX/black#27,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
08PUD,1r4k1/5ppp/2N5/1n6/2b2P2/8/2P2KPP/4R3 b - - 1 34,b8c8 c6e7 g8f8 e7c8,739,102,93,325,advantage endgame fork short,https://lichess.org/DE3VlGQf/black#67,
08PWC,4r1k1/p4pp1/2Qp3p/8/3P2q1/P1P5/1B3n1P/5R1K w - - 0 24,f1f2 e8e1 f2f1 e1f1,1327,76,93,5783,endgame mate mateIn2 short,https://lichess.org/vsyhcfSH#46,
08PcN,6k1/6p1/8/2bPpP2/2P1P1Q1/5K2/1p1q4/1R6 w - - 1 47,f5f6 d2f2,1645,82,89,1224,endgame mate mateIn1 oneMove,https://lichess.org/ADEO0RS7#92,
08Pld,r1bqk2r/pp3ppp/2n1p3/2b5/4P3/2n2N2/PPQ2PPP/R1B1KB1R w KQkq - 0 9,c2c3 c5b4 c1d2 b4c3,1403,226,-100,5,crushing opening pin short,https://lichess.org/mHgSSs74#16,Queens_Gambit_Declined Queens_Gambit_Declined_Normal_Defense
08Psy,4r3/pp3k2/1r1p2pp/3P4/P1P2PPb/1P2p3/4N1K1/1R3R2 w - - 0 34,e2g3 e3e2 g3e2 e8e2,1560,95,89,21,advancedPawn advantage endgame short,https://lichess.org/GAlICxCV#66,
08PuP,6k1/p5b1/2P1p2p/4r1p1/1Q1N4/P7/KP4PP/5q2 b - - 1 39,e5d5 c6c7 f1a6 b4b8 g8f7 c7c8q a6c8 b8c8,2004,76,92,2403,advancedPawn advantage endgame exposedKing promotion veryLong,https://lichess.org/Pjw3csjw/black#77,
08Pxi,r4rk1/pb2qpp1/1p2p2p/2pnP2P/4Q1P1/3B1N2/PPP5/2KR3R b - - 1 18,d5f6 e5f6 b7e4 f6e7,1432,103,24,28,advancedPawn advantage middlegame short,https://lichess.org/pIP7uDnU/black#35,French_Defense French_Defense_Rubinstein_Variation
08Pxr,r2qk2r/pppb2pp/2nbp3/3pNp1Q/3Pn3/3BP1B1/PPPN1PPP/R3K2R b KQkq - 9 9,e8f8 h5f7,1447,118,36,30,mate mateIn1 middlegame oneMove,https://lichess.org/WczJVPo8/black#17,Horwitz_Defense Horwitz_Defense_Other_variations
08PzC,r1bq1rk1/ppp1bppp/2n1pn2/6B1/3P4/2NB1N2/PPP2PPP/R2QK2R b KQ - 6 8,c6d4 f3d4 d8d4 d3h7 f6h7 d1d4,1604,75,93,1656,advantage discoveredAttack kingsideAttack long opening,https://lichess.org/RQYzsx58/black#15,Nimzowitsch_Defense Nimzowitsch_Defense_Other_variations
08QBB,2Q5/3P1bk1/p7/1p6/8/P3P3/5PP1/1qn3K1 w - - 1 48,d7d8q c1e2 g1h2 b1g1 h2h3 g1h1 h3g4 h1h5,1967,74,98,231,endgame,https://lichess.org/UtRtiNae#94,
08QCN,r1b1r1k1/2p1bppp/p7/1p6/3PN3/7P/PP3PP1/R1B1R1K1 b - - 0 16,e7b4 e4f6 g7f6 e1e8,884,82,84,179,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/NGWg92l8/black#31,Italian_Game Italian_Game_Classical_Variation
08QEz,r3k2r/pp2bppp/2pPP3/2qn4/5B2/7P/P1P1Q1P1/R4R1K b kq - 2 19,d5f4 e6f7 e8f7 e2e7 f7g6 f1f4,1904,114,86,25,advancedPawn attackingF2F7 attraction crushing discoveredAttack long middlegame pin,https://lichess.org/GBdUKYtZ/black#37,
08QFG,5r1k/6r1/p3Q3/1pp5/5q2/2P2b2/PP4PP/4RRK1 w - - 0 30,f1f3 g7g2 g1g2 f4f3,2178,79,91,659,advantage attraction endgame intermezzo short,https://lichess.org/ERf3PN2G#58,
08QJL,1r3rk1/1p2pp1p/p1b2bp1/3Bn3/2P5/PPN3Pq/2Q1PP1P/1RB2RK1 w - - 1 19,f2f4 e5g4 e2e3 f6c3 d5c6 b7c6,1894,73,94,12256,advantage discoveredAttack long middlegame,https://lichess.org/4TftZMH6#36,English_Opening English_Opening_Symmetrical_Variation
08QJS,r6k/pp4bp/3qp2p/3p4/b2n4/3BQP2/PP3P1P/2R3RK b - - 3 21,a8f8 g1g7 h8g7 e3d4,1566,76,95,23123,attraction capturingDefender crushing kingsideAttack middlegame short,https://lichess.org/Nii9BXT9/black#41,
08QKf,4r1rk/pbqn2pp/1p1N1p2/8/3PpP1N/6Q1/PP4PP/R1B2RK1 b - - 0 20,c7d6 h4g6 h7g6 g3h3,1242,76,84,433,mate mateIn2 middlegame sacrifice short,https://lichess.org/CqwGBJWW/black#39,
08QNs,2k2b1r/ppp2ppp/8/8/1nP1P1P1/3r4/Pq1NN2P/2RQK2R b K - 3 16,b4c2 d1c2 b2c2 c1c2,2286,80,90,142,advantage middlegame short,https://lichess.org/PpkZY4WO/black#31,Nimzowitsch_Defense Nimzowitsch_Defense_Other_variations
08QRR,5rk1/pp2n1pp/3r4/3P1p2/4pP2/P3K2P/1P6/2RR1B2 b - - 2 23,e7d5 d1d5 d6d5 f1c4 f8d8 c1d1,1892,73,95,13814,advantage endgame long pin sacrifice,https://lichess.org/n6PMNuVV/black#45,
08QVE,r4k1r/pppR1p1p/5b2/8/4QP2/P6B/1q5P/5R1K b - - 2 24,b2c3 e4b7 a8d8 d7c7 c3c7 b7c7,2479,83,69,133,crushing long middlegame,https://lichess.org/U2RlBugA/black#47,
08QY0,2k5/5p2/1PP1p3/8/2N3pr/1K6/8/8 b - - 1 46,g4g3 c4d6 c8d8 c6c7,1724,73,96,10308,advancedPawn crushing endgame master short,https://lichess.org/PDUZbABP/black#91,
08QY6,8/6Rk/1p3n2/6r1/3N4/1PP2P2/P4K1P/8 b - - 0 43,h7g7 d4e6 g7g6 e6g5,966,153,100,10,advantage endgame fork short,https://lichess.org/BC4p5Bmb/black#85,
08QYW,rnb1kb1r/pp1p1ppp/4pn2/2P5/5B2/2q1PN2/P2N1PPP/R2QKB1R b KQkq - 0 7,c3c5 a1c1 c5c1 d1c1,1586,75,92,979,crushing opening short,https://lichess.org/jLIKRqtU/black#13,Indian_Defense Indian_Defense_Other_variations
08QZq,r1b2rk1/1p3pbp/1q2p1p1/pN2Pn2/P1B5/1P6/5PPP/R1BQR1K1 b - - 0 15,c8d7 d1d7 a8d8 d7c7 b6c7 b5c7,1503,74,90,931,advantage hangingPiece long middlegame,https://lichess.org/hDLa6zPT/black#29,Sicilian_Defense Sicilian_Defense_Alapin_Variation
08Qgo,r1b1r2k/pp1nNp1p/n2P2p1/2p1N1B1/4pP2/8/Pb2B1PP/R4RK1 b - - 1 18,d7e5 g5f6,869,77,96,1161,mate mateIn1 middlegame oneMove,https://lichess.org/6IJGYOy4/black#35,Kings_Indian_Defense Kings_Indian_Defense_Averbakh_Variation
08QjJ,8/8/1Pk2n2/P1p2N2/2K1pp2/8/5P2/8 b - - 0 51,f6d5 b6b7 c6b7 c4d5,1757,75,97,451,advancedPawn crushing deflection endgame knightEndgame short,https://lichess.org/COaSjDsB/black#101,
08Qm1,8/2pk4/P1r5/8/2N1p1p1/1PP1PnP1/8/R6K w - - 11 48,a6a7 c6h6 h1g2 h6h2 g2f1 h2h1,1211,74,91,8704,crushing endgame exposedKing long,https://lichess.org/8TTtTllA#94,
08QnU,r1b1rbk1/p2p1p1p/4p1p1/3pq2N/5BQ1/8/P1P2PPP/R4RK1 b - - 1 17,e5f5 g4f5 g6f5 h5f6 g8h8 f6e8,1321,76,89,1506,crushing fork long middlegame,https://lichess.org/LDG7E1JT/black#33,Sicilian_Defense Sicilian_Defense_Old_Sicilian
